forecast_made_at,target_ts,horizon_steps,median,p10,p90,actual
2025-11-30 21:30:00,2025-12-01 09:30:00,24,1115.1561163028332,832.8922366595556,1231.2118388751778,1098.0
2025-11-30 21:30:00,2025-12-01 10:00:00,25,1115.8870265176756,834.7172394733736,1229.2311766948828,1062.0
2025-11-30 21:30:00,2025-12-01 10:30:00,26,1116.6179367325183,836.5422422871918,1227.2505145145878,904.0
2025-11-30 21:30:00,2025-12-01 11:00:00,27,1117.348846947361,838.36724510101,1225.4133273924501,824.0
2025-11-30 21:30:00,2025-12-01 11:30:00,28,1118.0797571622034,840.192247914828,1226.1442376072926,861.0
2025-11-30 21:30:00,2025-12-01 12:00:00,29,1016.0231124265014,781.6556130698864,1214.7541259732664,874.0
2025-11-30 21:30:00,2025-12-01 12:30:00,30,913.9664676907994,723.1189782249446,1206.2190617925353,853.0
2025-11-30 21:30:00,2025-12-01 13:00:00,31,811.9098229550974,664.5823433800028,1197.683997611804,795.0
2025-11-30 21:30:00,2025-12-01 13:30:00,32,709.8531782193954,601.7886977743062,1189.1489334310727,402.0
2025-11-30 21:30:00,2025-12-01 14:00:00,33,825.6772526614236,692.1259097649929,1221.0798033965139,463.0
2025-11-30 21:30:00,2025-12-01 14:30:00,34,941.5013271034517,778.2061109949245,1253.010673361955,1001.0
2025-11-30 21:30:00,2025-12-01 15:00:00,35,1057.3254015454797,864.2863122248561,1284.9415433273964,1035.0
2025-11-30 21:30:00,2025-12-01 15:30:00,36,1173.149475987508,950.3665134547879,1316.8724132928376,962.0
2025-11-30 21:30:00,2025-12-01 16:00:00,37,1196.0461825049451,943.7255660775697,1329.4591616017203,1181.0
2025-11-30 21:30:00,2025-12-01 16:30:00,38,1218.9428890223826,937.0846187003517,1342.0459099106029,1142.0
2025-11-30 21:30:00,2025-12-01 17:00:00,39,1241.83959553982,930.4436713231336,1354.6326582194856,1274.0
2025-11-30 21:30:00,2025-12-01 17:30:00,40,1264.7363020572573,923.8027239459154,1372.8007825023465,805.0
2025-11-30 21:30:00,2025-12-01 18:00:00,41,1272.1175689560632,935.6428980024657,1380.1820494011524,1348.0
2025-11-30 21:30:00,2025-12-01 18:30:00,42,1279.4988358548694,947.483072059016,1387.5633162999586,1499.0
2025-11-30 21:30:00,2025-12-01 19:00:00,43,1286.8801027536754,959.3232461155662,1394.9445831987646,1432.0
2025-11-30 21:30:00,2025-12-01 19:30:00,44,1294.2613696524813,971.1634201721165,1402.3258500975705,1486.0
2025-11-30 21:30:00,2025-12-01 20:00:00,45,1296.2966489036553,994.9586447333402,1404.3611293487445,1305.0
2025-11-30 21:30:00,2025-12-01 20:30:00,46,1298.3319281548293,1018.7538692945639,1406.3964085999185,1103.0
2025-11-30 21:30:00,2025-12-01 21:00:00,47,1300.367207406003,1042.5490938557875,1408.4316878510922,1313.0
2025-11-30 21:30:00,2025-12-01 21:30:00,48,1302.402486657177,1066.3443184170112,1383.4508469909938,1295.0
2025-11-30 22:00:00,2025-11-30 22:30:00,1,1039.2439373748873,839.6714425008821,1144.3993162449992,926.0
2025-11-30 22:00:00,2025-11-30 23:00:00,2,1034.3989404092613,869.7655762786046,1177.824790588809,975.0
2025-11-30 22:00:00,2025-11-30 23:30:00,3,975.5074677084234,835.0132264462493,1115.7146395352393,898.0
2025-11-30 22:00:00,2025-12-01 00:00:00,4,935.7051135085596,787.833422466123,1244.3793442694766,901.0
2025-11-30 22:00:00,2025-12-01 00:30:00,5,885.9172041120389,692.8879517117864,1200.653880977944,599.0
2025-11-30 22:00:00,2025-12-01 01:00:00,6,890.6660702004926,665.4295650061808,1184.4147082958693,588.0
2025-11-30 22:00:00,2025-12-01 01:30:00,7,806.3125609533163,666.1053891265005,992.4210969093344,848.0
2025-11-30 22:00:00,2025-12-01 02:00:00,8,956.1005359063787,794.842650972091,1110.2540963166314,1038.0
2025-11-30 22:00:00,2025-12-01 02:30:00,9,978.0721903714776,837.8650185446619,1118.2793621982933,968.0
2025-11-30 22:00:00,2025-12-01 03:00:00,10,984.2588705389861,843.515771918584,1150.6629731794342,925.0
2025-11-30 22:00:00,2025-12-01 03:30:00,11,951.1056549135145,810.8984830866988,1243.4204723371358,1006.0
2025-11-30 22:00:00,2025-12-01 04:00:00,12,1005.9757957851666,865.7686239583509,1225.0469713661998,996.0
2025-11-30 22:00:00,2025-12-01 04:30:00,13,984.378162495029,844.1709906682132,1241.0493273138738,956.0
2025-11-30 22:00:00,2025-12-01 05:00:00,14,962.7805292048913,822.5733573780756,1257.0516832615479,957.0
2025-11-30 22:00:00,2025-12-01 05:30:00,15,956.9391962357531,816.0547812110501,1232.590614783978,954.0
2025-11-30 22:00:00,2025-12-01 06:00:00,16,951.0978632666149,808.5505105544463,1208.1295463064082,845.0
2025-11-30 22:00:00,2025-12-01 06:30:00,17,907.0314907412832,766.8243189144674,1137.5997930014973,654.0
2025-11-30 22:00:00,2025-12-01 07:00:00,18,862.9651182159514,722.7579463891357,1067.0700396965867,953.0
2025-11-30 22:00:00,2025-12-01 07:30:00,19,897.032610209302,711.3638680121891,1081.8183702825936,925.0
2025-11-30 22:00:00,2025-12-01 08:00:00,20,931.1001022026527,694.2636531498575,1096.5667008686003,726.0
2025-11-30 22:00:00,2025-12-01 08:30:00,21,963.9840693647898,753.8794709285955,1111.8604133758695,941.0
2025-11-30 22:00:00,2025-12-01 09:00:00,22,996.868036526927,813.4952887073334,1137.0752083537427,1213.0
2025-11-30 22:00:00,2025-12-01 09:30:00,23,1041.3831455287304,838.726307375398,1184.1642416777422,1098.0
2025-11-30 22:00:00,2025-12-01 10:00:00,24,1085.898254530534,863.9573260434627,1241.1743574723462,1062.0
2025-11-30 22:00:00,2025-12-01 10:30:00,25,1089.0878592060724,864.4296201518405,1239.2392812701983,904.0
2025-11-30 22:00:00,2025-12-01 11:00:00,26,1092.2774638816109,864.9019142602184,1237.3042050680501,824.0
2025-11-30 22:00:00,2025-12-01 11:30:00,27,1095.4670685571496,865.3742083685963,1235.6742403839653,861.0
2025-11-30 22:00:00,2025-12-01 12:00:00,28,1098.656673232688,865.8465024769741,1238.8638450595038,874.0
2025-11-30 22:00:00,2025-12-01 12:30:00,29,994.2811046879879,806.6236619331542,1218.865033510131,853.0
2025-11-30 22:00:00,2025-12-01 13:00:00,30,889.9055361432877,747.4008213893342,1204.2960143565076,795.0
2025-11-30 22:00:00,2025-12-01 13:30:00,31,785.5299675985875,645.3227957717718,1189.7269952028842,402.0
2025-11-30 22:00:00,2025-12-01 14:00:00,32,681.1543990538873,540.9472272270716,1175.157976049261,463.0
2025-11-30 22:00:00,2025-12-01 14:30:00,33,830.4903749889963,690.2832031621806,1224.5521507200342,1001.0
2025-11-30 22:00:00,2025-12-01 15:00:00,34,979.8263509241054,812.7512356914817,1273.9463253908075,1035.0
2025-11-30 22:00:00,2025-12-01 15:30:00,35,1129.1623268592145,904.6492833863756,1323.340500061581,962.0
2025-11-30 22:00:00,2025-12-01 16:00:00,36,1278.4983027943235,996.5473310812694,1418.7054746211393,1181.0
2025-11-30 22:00:00,2025-12-01 16:30:00,37,1276.8177965123837,994.9938520682015,1417.0249683391994,1142.0
2025-11-30 22:00:00,2025-12-01 17:00:00,38,1275.1372902304438,993.4403730551335,1415.3444620572595,1274.0
2025-11-30 22:00:00,2025-12-01 17:30:00,39,1273.456783948504,991.8868940420656,1413.6639557753197,805.0
2025-11-30 22:00:00,2025-12-01 18:00:00,40,1271.776277666564,990.3334150289977,1411.9834494933798,1348.0
2025-11-30 22:00:00,2025-12-01 18:30:00,41,1249.9125136158484,979.6065995449658,1390.1196854426641,1499.0
2025-11-30 22:00:00,2025-12-01 19:00:00,42,1228.0487495651328,968.879784060934,1368.2559213919485,1432.0
2025-11-30 22:00:00,2025-12-01 19:30:00,43,1206.1849855144173,958.1529685769021,1346.392157341233,1486.0
2025-11-30 22:00:00,2025-12-01 20:00:00,44,1184.3212214637017,947.4261530928702,1324.5283932905174,1305.0
2025-11-30 22:00:00,2025-12-01 20:30:00,45,1211.721348575569,996.6565323267498,1351.9285204023847,1103.0
2025-11-30 22:00:00,2025-12-01 21:00:00,46,1239.1214756874365,1045.8869115606294,1379.3286475142522,1313.0
2025-11-30 22:00:00,2025-12-01 21:30:00,47,1266.5216027993038,1095.1172907945088,1406.7287746261195,1295.0
2025-11-30 22:00:00,2025-12-01 22:00:00,48,1293.921729911171,1144.3476700283884,1399.0771087812827,1308.0
2025-11-30 22:30:00,2025-11-30 23:00:00,1,912.8030179257897,795.6264016571022,1028.7414562162016,975.0
2025-11-30 22:30:00,2025-11-30 23:30:00,2,910.1326216667039,737.7433087559621,1064.7172060539197,898.0
2025-11-30 22:30:00,2025-12-01 00:00:00,3,807.7315060256902,648.3546327937552,962.316090412906,901.0
2025-11-30 22:30:00,2025-12-01 00:30:00,4,759.8213440130361,605.2367596258204,1026.4624247857964,599.0
2025-11-30 22:30:00,2025-12-01 01:00:00,5,741.6510011586554,541.4205394691004,1127.28857088661,588.0
2025-11-30 22:30:00,2025-12-01 01:30:00,6,808.7163030002496,641.4625305490011,1057.5806374079134,848.0
2025-11-30 22:30:00,2025-12-01 02:00:00,7,760.6801230799542,606.0955386927385,918.263612719349,1038.0
2025-11-30 22:30:00,2025-12-01 02:30:00,8,828.8395081717363,674.2549237845205,1018.1140638664523,968.0
2025-11-30 22:30:00,2025-12-01 03:00:00,9,884.9780636419414,730.3934792547257,1039.5626480291571,925.0
2025-11-30 22:30:00,2025-12-01 03:30:00,10,873.7742688363597,719.189684449144,1057.4619306756877,1006.0
2025-11-30 22:30:00,2025-12-01 04:00:00,11,875.2876187085499,720.7030343213341,1157.2011144827243,996.0
2025-11-30 22:30:00,2025-12-01 04:30:00,12,922.6596564405694,768.0750720533537,1137.745094096365,956.0
2025-11-30 22:30:00,2025-12-01 05:00:00,13,876.2793783669803,721.6947939797645,1145.3141931675502,957.0
2025-11-30 22:30:00,2025-12-01 05:30:00,14,829.8991002933909,675.3145159061752,1152.8832922387355,954.0
2025-11-30 22:30:00,2025-12-01 06:00:00,15,777.288766565671,622.7041821784553,1140.7519500700591,845.0
2025-11-30 22:30:00,2025-12-01 06:30:00,16,724.6784328379509,570.0938484507352,1128.6206079013828,654.0
2025-11-30 22:30:00,2025-12-01 07:00:00,17,754.0041475756562,599.4195631884405,1054.208115804026,953.0
2025-11-30 22:30:00,2025-12-01 07:30:00,18,783.3298623133613,628.7452779261456,979.7956237066696,925.0
2025-11-30 22:30:00,2025-12-01 08:00:00,19,829.1481010393466,672.0516183966326,994.1198848485953,726.0
2025-11-30 22:30:00,2025-12-01 08:30:00,20,874.9663397653319,663.7616524039727,1029.5509241525476,941.0
2025-11-30 22:30:00,2025-12-01 09:00:00,21,925.9749341157224,715.7032843558615,1080.559518502938,1213.0
2025-11-30 22:30:00,2025-12-01 09:30:00,22,976.9835284661128,767.6449163077502,1131.5681128533286,1098.0
2025-11-30 22:30:00,2025-12-01 10:00:00,23,993.7368049425911,793.8086567820433,1148.3213893298068,1062.0
2025-11-30 22:30:00,2025-12-01 10:30:00,24,1010.4900814190692,819.9723972563363,1165.0746658062849,904.0
2025-11-30 22:30:00,2025-12-01 11:00:00,25,1010.1260059380087,811.1029971912454,1164.7105903252245,824.0
2025-11-30 22:30:00,2025-12-01 11:30:00,26,1009.7619304569483,802.2335971261547,1164.3465148441642,861.0
2025-11-30 22:30:00,2025-12-01 12:00:00,27,1009.3978549758879,793.3641970610639,1163.9824393631036,874.0
2025-11-30 22:30:00,2025-12-01 12:30:00,28,1009.0337794948275,784.4947969959732,1163.6323373883322,853.0
2025-11-30 22:30:00,2025-12-01 13:00:00,29,961.3880582630118,769.3591533581774,1159.4780065687407,795.0
2025-11-30 22:30:00,2025-12-01 13:30:00,30,913.7423370311961,754.2235097203818,1155.323675749149,402.0
2025-11-30 22:30:00,2025-12-01 14:00:00,31,866.0966157993805,711.5120314121648,1151.1693449295578,463.0
2025-11-30 22:30:00,2025-12-01 14:30:00,32,818.4508945675649,663.8663101803492,1147.0150141099664,1001.0
2025-11-30 22:30:00,2025-12-01 15:00:00,33,935.279736375658,780.6951519884423,1200.3147874759256,1035.0
2025-11-30 22:30:00,2025-12-01 15:30:00,34,1052.1085781837512,840.7361678093527,1253.6145608418847,962.0
2025-11-30 22:30:00,2025-12-01 16:00:00,35,1168.9374199918443,899.1281404916338,1323.52200437906,1181.0
2025-11-30 22:30:00,2025-12-01 16:30:00,36,1285.7662617999376,957.5201131739149,1440.3508461871534,1142.0
2025-11-30 22:30:00,2025-12-01 17:00:00,37,1287.6662539618246,954.1244686289835,1442.2508383490404,1274.0
2025-11-30 22:30:00,2025-12-01 17:30:00,38,1289.5662461237116,950.7288240840525,1444.1508305109273,805.0
2025-11-30 22:30:00,2025-12-01 18:00:00,39,1291.4662382855986,947.3331795391211,1446.0508226728143,1348.0
2025-11-30 22:30:00,2025-12-01 18:30:00,40,1293.3662304474856,943.93753499419,1447.9508148347013,1499.0
2025-11-30 22:30:00,2025-12-01 19:00:00,41,1246.409155379398,937.8316428942168,1400.9937397666138,1432.0
2025-11-30 22:30:00,2025-12-01 19:30:00,42,1199.4520803113103,931.7257507942437,1354.036664698526,1486.0
2025-11-30 22:30:00,2025-12-01 20:00:00,43,1152.495005243223,925.6198586942706,1307.0795896304387,1305.0
2025-11-30 22:30:00,2025-12-01 20:30:00,44,1105.5379301751354,919.5139665942976,1260.1225145623512,1103.0
2025-11-30 22:30:00,2025-12-01 21:00:00,45,1157.2414606921136,981.9715586185114,1311.8260450793293,1313.0
2025-11-30 22:30:00,2025-12-01 21:30:00,46,1208.9449912090913,1044.4291506427253,1363.529575596307,1295.0
2025-11-30 22:30:00,2025-12-01 22:00:00,47,1260.6485217260695,1106.0639373388537,1415.2331061132852,1308.0
2025-11-30 22:30:00,2025-12-01 22:30:00,48,1312.3520522430476,1169.344334691153,1428.2904905334594,1297.0
2025-11-30 23:00:00,2025-11-30 23:30:00,1,949.1198735721944,780.1219518722946,1078.087263193418,898.0
2025-11-30 23:00:00,2025-12-01 00:00:00,2,922.9461123727975,765.9785361222787,1050.3220794558783,901.0
2025-11-30 23:00:00,2025-12-01 00:30:00,3,777.2906079999111,608.3973444854444,905.325653905134,599.0
2025-11-30 23:00:00,2025-12-01 01:00:00,4,744.6240518113191,618.3834029864449,1037.9635893371312,588.0
2025-11-30 23:00:00,2025-12-01 01:30:00,5,802.6845610424433,607.996151575925,1146.3199495948518,848.0
2025-11-30 23:00:00,2025-12-01 02:00:00,6,891.8218350095161,703.4875581012454,1130.4505253753475,1038.0
2025-11-30 23:00:00,2025-12-01 02:30:00,7,866.6994808662314,745.1874140888784,1000.8740549190297,968.0
2025-11-30 23:00:00,2025-12-01 03:00:00,8,862.8733469090942,741.3612801317412,1030.5238902028125,925.0
2025-11-30 23:00:00,2025-12-01 03:30:00,9,929.3187282060136,807.8066614286606,1050.8307949833666,1006.0
2025-11-30 23:00:00,2025-12-01 04:00:00,10,912.5115287190274,790.9994619416744,1088.1061569889582,996.0
2025-11-30 23:00:00,2025-12-01 04:30:00,11,909.0699173997432,787.5578506223902,1203.1703662749014,956.0
2025-11-30 23:00:00,2025-12-01 05:00:00,12,927.2945942065996,768.8034822470871,1169.7227802632106,957.0
2025-11-30 23:00:00,2025-12-01 05:30:00,13,889.4270961519114,761.1353795904025,1169.4766959285369,954.0
2025-11-30 23:00:00,2025-12-01 06:00:00,14,851.5595980972234,730.0475313198705,1169.2306115938634,845.0
2025-11-30 23:00:00,2025-12-01 06:30:00,15,834.4227217986582,712.9106550213053,1163.7555187109201,654.0
2025-11-30 23:00:00,2025-12-01 07:00:00,16,817.2858455000929,695.77377872274,1158.2804258279773,953.0
2025-11-30 23:00:00,2025-12-01 07:30:00,17,789.9521697903042,668.4401030129512,1072.4619708708642,925.0
2025-11-30 23:00:00,2025-12-01 08:00:00,18,762.6184940805155,641.1064273031625,986.6435159137508,726.0
2025-11-30 23:00:00,2025-12-01 08:30:00,19,858.5523342677607,690.0497774085277,1053.522153855032,941.0
2025-11-30 23:00:00,2025-12-01 09:00:00,20,954.486174455006,702.2910974773717,1120.4007917963131,1213.0
2025-11-30 23:00:00,2025-12-01 09:30:00,21,965.716030273313,731.8068112751267,1107.8237532045061,1098.0
2025-11-30 23:00:00,2025-12-01 10:00:00,22,976.94588609162,761.3225250728818,1098.457952868973,1062.0
2025-11-30 23:00:00,2025-12-01 10:30:00,23,992.7404654655882,802.2482351208025,1114.2525322429412,904.0
2025-11-30 23:00:00,2025-12-01 11:00:00,24,1008.5350448395562,843.173945168723,1130.0471116169092,824.0
2025-11-30 23:00:00,2025-12-01 11:30:00,25,963.4506444666268,813.3128586056677,1141.335259685038,861.0
2025-11-30 23:00:00,2025-12-01 12:00:00,26,918.3662440936973,783.4517720426122,1154.8833059869448,874.0
2025-11-30 23:00:00,2025-12-01 12:30:00,27,873.2818437207679,751.769776943415,1168.4313522888517,853.0
2025-11-30 23:00:00,2025-12-01 13:00:00,28,828.1974433478385,706.6853765704856,1181.9793985907581,795.0
2025-11-30 23:00:00,2025-12-01 13:30:00,29,855.6925686819022,723.5721167918351,1179.008352860907,402.0
2025-11-30 23:00:00,2025-12-01 14:00:00,30,883.1876940159659,723.4146346671688,1176.037307131056,463.0
2025-11-30 23:00:00,2025-12-01 14:30:00,31,910.6828193500297,723.2571525425026,1173.0662614012047,1001.0
2025-11-30 23:00:00,2025-12-01 15:00:00,32,938.1779446840934,723.0996704178363,1170.0952156713536,1035.0
2025-11-30 23:00:00,2025-12-01 15:30:00,33,1026.8145464211482,769.5693921859586,1218.8642421801185,962.0
2025-11-30 23:00:00,2025-12-01 16:00:00,34,1115.4511481582028,816.0391139540808,1267.6332686888832,1181.0
2025-11-30 23:00:00,2025-12-01 16:30:00,35,1204.0877498952575,862.5088357222029,1325.5998166726106,1142.0
2025-11-30 23:00:00,2025-12-01 17:00:00,36,1292.7243516323124,908.9785574903252,1414.2364184096655,1274.0
2025-11-30 23:00:00,2025-12-01 17:30:00,37,1286.7204263613432,921.1458462411679,1408.2324931386963,805.0
2025-11-30 23:00:00,2025-12-01 18:00:00,38,1280.7165010903743,933.3131349920104,1402.2285678677274,1348.0
2025-11-30 23:00:00,2025-12-01 18:30:00,39,1274.7125758194052,945.4804237428532,1396.2246425967583,1499.0
2025-11-30 23:00:00,2025-12-01 19:00:00,40,1268.7086505484363,957.6477124936958,1390.2207173257893,1432.0
2025-11-30 23:00:00,2025-12-01 19:30:00,41,1248.251961273832,944.9161125039427,1369.764028051185,1486.0
2025-11-30 23:00:00,2025-12-01 20:00:00,42,1227.795271999228,932.1845125141897,1349.307338776581,1305.0
2025-11-30 23:00:00,2025-12-01 20:30:00,43,1207.3385827246238,919.4529125244364,1328.850649501977,1103.0
2025-11-30 23:00:00,2025-12-01 21:00:00,44,1186.8818934500196,906.7213125346834,1308.3939602273726,1313.0
2025-11-30 23:00:00,2025-12-01 21:30:00,45,1205.6348912002466,968.9150734334563,1327.1469579775996,1295.0
2025-11-30 23:00:00,2025-12-01 22:00:00,46,1224.3878889504736,1031.1088343322292,1345.8999557278266,1308.0
2025-11-30 23:00:00,2025-12-01 22:30:00,47,1243.1408867007003,1093.302595231002,1364.6529534780534,1297.0
2025-11-30 23:00:00,2025-12-01 23:00:00,48,1261.8938844509273,1155.496356129775,1353.027934533942,1308.0
2025-11-30 23:30:00,2025-12-01 00:00:00,1,945.5028551124394,762.3875736588019,1094.7567098515492,901.0
2025-11-30 23:30:00,2025-12-01 00:30:00,2,802.0342252390604,654.8981561492977,930.5013249851256,599.0
